country_name,sex,age_group,age_categories,year,unemployment_rate
Paraguay,Female,Under 15 (Children),Children,2022,8.249
Paraguay,Male,Under 15 (Children),Children,2022,5.666
Peru,Female,Under 15 (Children),Children,2022,4.495
Peru,Male,Under 15 (Children),Children,2022,3.289
Philippines,Female,Under 15 (Children),Children,2022,2.685
Philippines,Male,Under 15 (Children),Children,2022,2.179
Poland,Female,Under 15 (Children),Children,2022,2.939
Poland,Male,Under 15 (Children),Children,2022,2.849
Portugal,Female,Under 15 (Children),Children,2022,6.482
Portugal,Male,Under 15 (Children),Children,2022,5.541
Puerto Rico,Female,Under 15 (Children),Children,2022,4.821
Puerto Rico,Male,Under 15 (Children),Children,2022,6.82
Qatar,Female,Under 15 (Children),Children,2022,0.388
Qatar,Male,Under 15 (Children),Children,2022,0.078
Romania,Female,Under 15 (Children),Children,2022,5.048
Romania,Male,Under 15 (Children),Children,2022,6.028
Russian Federation,Female,Under 15 (Children),Children,2022,3.961
Russian Federation,Male,Under 15 (Children),Children,2022,3.777
Rwanda,Female,Under 15 (Children),Children,2022,16.61
Rwanda,Male,Under 15 (Children),Children,2022,13.707
St. Lucia,Female,Under 15 (Children),Children,2022,17.634
St. Lucia,Male,Under 15 (Children),Children,2022,14.175
St. Vincent and the Grenadines,Female,Under 15 (Children),Children,2022,17.369
St. Vincent and the Grenadines,Male,Under 15 (Children),Children,2022,21.083
Samoa,Female,Under 15 (Children),Children,2022,15.481
Samoa,Male,Under 15 (Children),Children,2022,6.742
Sao Tome and Principe,Female,Under 15 (Children),Children,2022,22.277
Sao Tome and Principe,Male,Under 15 (Children),Children,2022,10.057
Saudi Arabia,Female,Under 15 (Children),Children,2022,15.65
Saudi Arabia,Male,Under 15 (Children),Children,2022,2.69
Senegal,Female,Under 15 (Children),Children,2022,3.208
Senegal,Male,Under 15 (Children),Children,2022,2.888
Serbia,Female,Under 15 (Children),Children,2022,8.975
Serbia,Male,Under 15 (Children),Children,2022,8.439
Sierra Leone,Female,Under 15 (Children),Children,2022,2.187
Sierra Leone,Male,Under 15 (Children),Children,2022,4.264
Singapore,Female,Under 15 (Children),Children,2022,3.839
Singapore,Male,Under 15 (Children),Children,2022,3.406
Slovak Republic,Female,Under 15 (Children),Children,2022,6.378
Slovak Republic,Male,Under 15 (Children),Children,2022,5.928
Slovenia,Female,Under 15 (Children),Children,2022,4.318
Slovenia,Male,Under 15 (Children),Children,2022,3.748
Solomon Islands,Female,Under 15 (Children),Children,2022,1.659
Solomon Islands,Male,Under 15 (Children),Children,2022,1.562
Somalia,Female,Under 15 (Children),Children,2022,25.015
Somalia,Male,Under 15 (Children),Children,2022,16.694
South Africa,Female,Under 15 (Children),Children,2022,30.515
South Africa,Male,Under 15 (Children),Children,2022,27.377
South Sudan,Female,Under 15 (Children),Children,2022,13.484
South Sudan,Male,Under 15 (Children),Children,2022,11.353
Spain,Female,Under 15 (Children),Children,2022,14.771
Spain,Male,Under 15 (Children),Children,2022,11.278
Sri Lanka,Female,Under 15 (Children),Children,2022,9.691
Sri Lanka,Male,Under 15 (Children),Children,2022,4.455
Sudan,Female,Under 15 (Children),Children,2022,30.331
Sudan,Male,Under 15 (Children),Children,2022,12.168
Suriname,Female,Under 15 (Children),Children,2022,11.512
Suriname,Male,Under 15 (Children),Children,2022,5.89
Sweden,Female,Under 15 (Children),Children,2022,7.909
Sweden,Male,Under 15 (Children),Children,2022,6.929
Switzerland,Female,Under 15 (Children),Children,2022,4.572
Switzerland,Male,Under 15 (Children),Children,2022,4.062
Syrian Arab Republic,Female,Under 15 (Children),Children,2022,25.674
Syrian Arab Republic,Male,Under 15 (Children),Children,2022,11.155
Tajikistan,Female,Under 15 (Children),Children,2022,5.511
Tajikistan,Male,Under 15 (Children),Children,2022,7.926
Tanzania,Female,Under 15 (Children),Children,2022,3.542
Tanzania,Male,Under 15 (Children),Children,2022,1.712
Thailand,Female,Under 15 (Children),Children,2022,1.059
Thailand,Male,Under 15 (Children),Children,2022,0.839
Timor-Leste,Female,Under 15 (Children),Children,2022,2.265
Timor-Leste,Male,Under 15 (Children),Children,2022,1.392
Togo,Female,Under 15 (Children),Children,2022,2.858
Togo,Male,Under 15 (Children),Children,2022,4.768
Tonga,Female,Under 15 (Children),Children,2022,3.109
Tonga,Male,Under 15 (Children),Children,2022,1.959
Trinidad and Tobago,Female,Under 15 (Children),Children,2022,4.624
Trinidad and Tobago,Male,Under 15 (Children),Children,2022,3.205
Tunisia,Female,Under 15 (Children),Children,2022,26.298
Tunisia,Male,Under 15 (Children),Children,2022,14.304
Turkmenistan,Female,Under 15 (Children),Children,2022,2.546
Turkmenistan,Male,Under 15 (Children),Children,2022,5.879
Turkiye,Female,Under 15 (Children),Children,2022,13.419
Turkiye,Male,Under 15 (Children),Children,2022,8.946
Uganda,Female,Under 15 (Children),Children,2022,3.504
Uganda,Male,Under 15 (Children),Children,2022,2.385
Ukraine,Female,Under 15 (Children),Children,2022,
Ukraine,Male,Under 15 (Children),Children,2022,
United Arab Emirates,Female,Under 15 (Children),Children,2022,6.159
United Arab Emirates,Male,Under 15 (Children),Children,2022,2.268
United Kingdom,Female,Under 15 (Children),Children,2022,3.576
United Kingdom,Male,Under 15 (Children),Children,2022,3.871
United States,Female,Under 15 (Children),Children,2022,3.612
United States,Male,Under 15 (Children),Children,2022,3.682
Virgin Islands (U.S.),Female,Under 15 (Children),Children,2022,13.95
Virgin Islands (U.S.),Male,Under 15 (Children),Children,2022,11.968
Uruguay,Female,Under 15 (Children),Children,2022,9.041
Uruguay,Male,Under 15 (Children),Children,2022,6.873
Uzbekistan,Female,Under 15 (Children),Children,2022,6.636
Uzbekistan,Male,Under 15 (Children),Children,2022,3.306
Vanuatu,Female,Under 15 (Children),Children,2022,6.613
Vanuatu,Male,Under 15 (Children),Children,2022,4.121
"Venezuela, RB",Female,Under 15 (Children),Children,2022,6.149
"Venezuela, RB",Male,Under 15 (Children),Children,2022,5.319
Viet Nam,Female,Under 15 (Children),Children,2022,1.442
Viet Nam,Male,Under 15 (Children),Children,2022,1.632
"Yemen, Rep.",Female,Under 15 (Children),Children,2022,29.99
"Yemen, Rep.",Male,Under 15 (Children),Children,2022,16.586
Zambia,Female,Under 15 (Children),Children,2022,5.114
Zambia,Male,Under 15 (Children),Children,2022,3.776
Zimbabwe,Female,Under 15 (Children),Children,2022,9.67
Zimbabwe,Male,Under 15 (Children),Children,2022,8.842
Afghanistan,Female,Under 15 (Children),Children,2023,29.193
Afghanistan,Male,Under 15 (Children),Children,2023,14.411
Albania,Female,Under 15 (Children),Children,2023,10.938
Albania,Male,Under 15 (Children),Children,2023,11.198
Algeria,Female,Under 15 (Children),Children,2023,21.506
Algeria,Male,Under 15 (Children),Children,2023,10.004
Angola,Female,Under 15 (Children),Children,2023,14.321
Angola,Male,Under 15 (Children),Children,2023,14.126
Argentina,Female,Under 15 (Children),Children,2023,7.583
Argentina,Male,Under 15 (Children),Children,2023,6.287
Armenia,Female,Under 15 (Children),Children,2023,6.101
Armenia,Male,Under 15 (Children),Children,2023,10.848
Australia,Female,Under 15 (Children),Children,2023,3.523
Australia,Male,Under 15 (Children),Children,2023,3.702
Austria,Female,Under 15 (Children),Children,2023,5.066
Austria,Male,Under 15 (Children),Children,2023,5.446
Azerbaijan,Female,Under 15 (Children),Children,2023,6.524
Azerbaijan,Male,Under 15 (Children),Children,2023,4.766
"Bahamas, The",Female,Under 15 (Children),Children,2023,9.529
"Bahamas, The",Male,Under 15 (Children),Children,2023,9.479
Bahrain,Female,Under 15 (Children),Children,2023,4.141
Bahrain,Male,Under 15 (Children),Children,2023,0.513
Bangladesh,Female,Under 15 (Children),Children,2023,6.504
Bangladesh,Male,Under 15 (Children),Children,2023,3.073
Barbados,Female,Under 15 (Children),Children,2023,6.909
Barbados,Male,Under 15 (Children),Children,2023,8.985
Belarus,Female,Under 15 (Children),Children,2023,2.823
Belarus,Male,Under 15 (Children),Children,2023,4.12
Belgium,Female,Under 15 (Children),Children,2023,4.846
Belgium,Male,Under 15 (Children),Children,2023,6.152
Belize,Female,Under 15 (Children),Children,2023,12.675
Belize,Male,Under 15 (Children),Children,2023,5.309
Benin,Female,Under 15 (Children),Children,2023,1.688
Benin,Male,Under 15 (Children),Children,2023,1.179
Bhutan,Female,Under 15 (Children),Children,2023,8.077
Bhutan,Male,Under 15 (Children),Children,2023,4.472
Bolivia,Female,Under 15 (Children),Children,2023,4.813
Bolivia,Male,Under 15 (Children),Children,2023,3.504
Bosnia and Herzegovina,Female,Under 15 (Children),Children,2023,14.38
Bosnia and Herzegovina,Male,Under 15 (Children),Children,2023,10.021
Botswana,Female,Under 15 (Children),Children,2023,26.022
Botswana,Male,Under 15 (Children),Children,2023,21.423
Brazil,Female,Under 15 (Children),Children,2023,9.415
Brazil,Male,Under 15 (Children),Children,2023,6.515
Brunei Darussalam,Female,Under 15 (Children),Children,2023,5.987
Brunei Darussalam,Male,Under 15 (Children),Children,2023,3.375
Bulgaria,Female,Under 15 (Children),Children,2023,4.156
Bulgaria,Male,Under 15 (Children),Children,2023,4.21
Burkina Faso,Female,Under 15 (Children),Children,2023,4.919
Burkina Faso,Male,Under 15 (Children),Children,2023,5.068
Burundi,Female,Under 15 (Children),Children,2023,0.766
Burundi,Male,Under 15 (Children),Children,2023,0.956
Cabo Verde,Female,Under 15 (Children),Children,2023,11.486
Cabo Verde,Male,Under 15 (Children),Children,2023,12.535
Cambodia,Female,Under 15 (Children),Children,2023,0.247
Cambodia,Male,Under 15 (Children),Children,2023,0.189
Cameroon,Female,Under 15 (Children),Children,2023,4.241
Cameroon,Male,Under 15 (Children),Children,2023,3.209
Canada,Female,Under 15 (Children),Children,2023,5.265
Canada,Male,Under 15 (Children),Children,2023,5.556
Central African Republic,Female,Under 15 (Children),Children,2023,7.17
Central African Republic,Male,Under 15 (Children),Children,2023,5.497
Chad,Female,Under 15 (Children),Children,2023,0.68
Chad,Male,Under 15 (Children),Children,2023,1.203
Channel Islands,Female,Under 15 (Children),Children,2023,6.268
Channel Islands,Male,Under 15 (Children),Children,2023,5.67
Chile,Female,Under 15 (Children),Children,2023,9.494
Chile,Male,Under 15 (Children),Children,2023,8.755
China,Female,Under 15 (Children),Children,2023,4.312
China,Male,Under 15 (Children),Children,2023,5.505
Colombia,Female,Under 15 (Children),Children,2023,11.82
Colombia,Male,Under 15 (Children),Children,2023,7.701
Comoros,Female,Under 15 (Children),Children,2023,6.485
Comoros,Male,Under 15 (Children),Children,2023,5.222
"Congo, Rep.",Female,Under 15 (Children),Children,2023,21.2
"Congo, Rep.",Male,Under 15 (Children),Children,2023,18.534
"Congo, Dem. Rep.",Female,Under 15 (Children),Children,2023,3.619
"Congo, Dem. Rep.",Male,Under 15 (Children),Children,2023,5.326
Costa Rica,Female,Under 15 (Children),Children,2023,10.426
Costa Rica,Male,Under 15 (Children),Children,2023,7.294
Croatia,Female,Under 15 (Children),Children,2023,7.158
Croatia,Male,Under 15 (Children),Children,2023,5.493
Cuba,Female,Under 15 (Children),Children,2023,1.176
Cuba,Male,Under 15 (Children),Children,2023,1.177
Cyprus,Female,Under 15 (Children),Children,2023,6.514
Cyprus,Male,Under 15 (Children),Children,2023,6.357
Czechia,Female,Under 15 (Children),Children,2023,2.992
Czechia,Male,Under 15 (Children),Children,2023,2.219
Cote d'Ivoire,Female,Under 15 (Children),Children,2023,3.052
Cote d'Ivoire,Male,Under 15 (Children),Children,2023,1.953
Denmark,Female,Under 15 (Children),Children,2023,4.793
Denmark,Male,Under 15 (Children),Children,2023,4.868
Djibouti,Female,Under 15 (Children),Children,2023,36.27
Djibouti,Male,Under 15 (Children),Children,2023,22.143
Dominican Republic,Female,Under 15 (Children),Children,2023,8.295
Dominican Republic,Male,Under 15 (Children),Children,2023,3.766
Ecuador,Female,Under 15 (Children),Children,2023,4.341
Ecuador,Male,Under 15 (Children),Children,2023,3.003
"Egypt, Arab Rep.",Female,Under 15 (Children),Children,2023,13.434
"Egypt, Arab Rep.",Male,Under 15 (Children),Children,2023,4.631
El Salvador,Female,Under 15 (Children),Children,2023,3.048
El Salvador,Male,Under 15 (Children),Children,2023,2.568
Equatorial Guinea,Female,Under 15 (Children),Children,2023,9.654
Equatorial Guinea,Male,Under 15 (Children),Children,2023,7.678
Estonia,Female,Under 15 (Children),Children,2023,6.792
Estonia,Male,Under 15 (Children),Children,2023,6.527
Eswatini,Female,Under 15 (Children),Children,2023,24.023
Eswatini,Male,Under 15 (Children),Children,2023,20.549
Ethiopia,Female,Under 15 (Children),Children,2023,4.473
Ethiopia,Male,Under 15 (Children),Children,2023,2.326
Fiji,Female,Under 15 (Children),Children,2023,5.492
Fiji,Male,Under 15 (Children),Children,2023,3.614
Finland,Female,Under 15 (Children),Children,2023,6.314
Finland,Male,Under 15 (Children),Children,2023,7.588
France,Female,Under 15 (Children),Children,2023,6.845
France,Male,Under 15 (Children),Children,2023,7.309
French Polynesia,Female,Under 15 (Children),Children,2023,12.68
French Polynesia,Male,Under 15 (Children),Children,2023,10.883
Gabon,Female,Under 15 (Children),Children,2023,29.19
Gabon,Male,Under 15 (Children),Children,2023,14.518
"Gambia, The",Female,Under 15 (Children),Children,2023,3.166
"Gambia, The",Male,Under 15 (Children),Children,2023,4.999
Georgia,Female,Under 15 (Children),Children,2023,10.329
Georgia,Male,Under 15 (Children),Children,2023,13.015
Germany,Female,Under 15 (Children),Children,2023,2.775
Germany,Male,Under 15 (Children),Children,2023,3.209
Ghana,Female,Under 15 (Children),Children,2023,3.674
Ghana,Male,Under 15 (Children),Children,2023,3.448
Greece,Female,Under 15 (Children),Children,2023,14.106
Greece,Male,Under 15 (Children),Children,2023,8.124
Guam,Female,Under 15 (Children),Children,2023,5.24
Guam,Male,Under 15 (Children),Children,2023,5.784
Guatemala,Female,Under 15 (Children),Children,2023,4.816
Guatemala,Male,Under 15 (Children),Children,2023,2.281
Guinea,Female,Under 15 (Children),Children,2023,5.461
Guinea,Male,Under 15 (Children),Children,2023,5.362
Guinea-Bissau,Female,Under 15 (Children),Children,2023,2.65
Guinea-Bissau,Male,Under 15 (Children),Children,2023,3.501
Guyana,Female,Under 15 (Children),Children,2023,12.036
Guyana,Male,Under 15 (Children),Children,2023,9.176
Haiti,Female,Under 15 (Children),Children,2023,17.997
Haiti,Male,Under 15 (Children),Children,2023,12.033
Honduras,Female,Under 15 (Children),Children,2023,9.282
Honduras,Male,Under 15 (Children),Children,2023,5.147
"Hong Kong SAR, China",Female,Under 15 (Children),Children,2023,3.335
"Hong Kong SAR, China",Male,Under 15 (Children),Children,2023,4.712
Hungary,Female,Under 15 (Children),Children,2023,3.993
Hungary,Male,Under 15 (Children),Children,2023,4.177
Iceland,Female,Under 15 (Children),Children,2023,2.381
Iceland,Male,Under 15 (Children),Children,2023,3.621
India,Female,Under 15 (Children),Children,2023,3.935
India,Male,Under 15 (Children),Children,2023,4.963
Indonesia,Female,Under 15 (Children),Children,2023,2.996
Indonesia,Male,Under 15 (Children),Children,2023,3.459
"Iran, Islamic Rep.",Female,Under 15 (Children),Children,2023,15.355
"Iran, Islamic Rep.",Male,Under 15 (Children),Children,2023,7.397
Iraq,Female,Under 15 (Children),Children,2023,30.37
Iraq,Male,Under 15 (Children),Children,2023,13.173
Ireland,Female,Under 15 (Children),Children,2023,4.321
Ireland,Male,Under 15 (Children),Children,2023,4.571
Israel,Female,Under 15 (Children),Children,2023,3.264
Israel,Male,Under 15 (Children),Children,2023,3.432
Italy,Female,Under 15 (Children),Children,2023,8.751
Italy,Male,Under 15 (Children),Children,2023,6.838
Jamaica,Female,Under 15 (Children),Children,2023,6.312
Jamaica,Male,Under 15 (Children),Children,2023,4.596
Japan,Female,Under 15 (Children),Children,2023,2.457
Japan,Male,Under 15 (Children),Children,2023,2.807
Jordan,Female,Under 15 (Children),Children,2023,25.632
Jordan,Male,Under 15 (Children),Children,2023,17.697
Kazakhstan,Female,Under 15 (Children),Children,2023,5.279
Kazakhstan,Male,Under 15 (Children),Children,2023,4.069
Kenya,Female,Under 15 (Children),Children,2023,7.443
Kenya,Male,Under 15 (Children),Children,2023,3.774
"Korea, Rep.",Female,Under 15 (Children),Children,2023,2.684
"Korea, Rep.",Male,Under 15 (Children),Children,2023,2.644
Kuwait,Female,Under 15 (Children),Children,2023,5.804
Kuwait,Male,Under 15 (Children),Children,2023,0.899
Kyrgyz Republic,Female,Under 15 (Children),Children,2023,4.305
Kyrgyz Republic,Male,Under 15 (Children),Children,2023,3.848
Lao PDR,Female,Under 15 (Children),Children,2023,3.159
Lao PDR,Male,Under 15 (Children),Children,2023,4.339
Latvia,Female,Under 15 (Children),Children,2023,5.09
Latvia,Male,Under 15 (Children),Children,2023,7.83
Lebanon,Female,Under 15 (Children),Children,2023,14.878
Lebanon,Male,Under 15 (Children),Children,2023,10.187
Lesotho,Female,Under 15 (Children),Children,2023,18.487
Lesotho,Male,Under 15 (Children),Children,2023,14.524
Liberia,Female,Under 15 (Children),Children,2023,2.178
Liberia,Male,Under 15 (Children),Children,2023,3.465
Libya,Female,Under 15 (Children),Children,2023,24.737
Libya,Male,Under 15 (Children),Children,2023,15.042
Lithuania,Female,Under 15 (Children),Children,2023,6.316
Lithuania,Male,Under 15 (Children),Children,2023,6.736
Luxembourg,Female,Under 15 (Children),Children,2023,5.246
Luxembourg,Male,Under 15 (Children),Children,2023,5.32
"Macao SAR, China",Female,Under 15 (Children),Children,2023,1.483
"Macao SAR, China",Male,Under 15 (Children),Children,2023,1.81
Madagascar,Female,Under 15 (Children),Children,2023,1.837
Madagascar,Male,Under 15 (Children),Children,2023,1.804
Malawi,Female,Under 15 (Children),Children,2023,5.945
Malawi,Male,Under 15 (Children),Children,2023,4.161
Malaysia,Female,Under 15 (Children),Children,2023,3.815
Malaysia,Male,Under 15 (Children),Children,2023,3.479
Maldives,Female,Under 15 (Children),Children,2023,3.65
Maldives,Male,Under 15 (Children),Children,2023,4.43
Mali,Female,Under 15 (Children),Children,2023,3.141
Mali,Male,Under 15 (Children),Children,2023,3.322
Malta,Female,Under 15 (Children),Children,2023,2.519
Malta,Male,Under 15 (Children),Children,2023,2.66
Mauritania,Female,Under 15 (Children),Children,2023,15.385
Mauritania,Male,Under 15 (Children),Children,2023,8.239
Mauritius,Female,Under 15 (Children),Children,2023,7.039
Mauritius,Male,Under 15 (Children),Children,2023,3.481
Mexico,Female,Under 15 (Children),Children,2023,2.89
Mexico,Male,Under 15 (Children),Children,2023,2.777
Moldova,Female,Under 15 (Children),Children,2023,1.184
Moldova,Male,Under 15 (Children),Children,2023,1.957
Mongolia,Female,Under 15 (Children),Children,2023,4.516
Mongolia,Male,Under 15 (Children),Children,2023,6.136
Montenegro,Female,Under 15 (Children),Children,2023,14.077
Montenegro,Male,Under 15 (Children),Children,2023,14.651
Morocco,Female,Under 15 (Children),Children,2023,11.238
Morocco,Male,Under 15 (Children),Children,2023,9.349
Mozambique,Female,Under 15 (Children),Children,2023,3.955
Mozambique,Male,Under 15 (Children),Children,2023,3.377
Myanmar,Female,Under 15 (Children),Children,2023,3.546
Myanmar,Male,Under 15 (Children),Children,2023,2.542
Namibia,Female,Under 15 (Children),Children,2023,18.395
Namibia,Male,Under 15 (Children),Children,2023,20.829
Nepal,Female,Under 15 (Children),Children,2023,12.498
Nepal,Male,Under 15 (Children),Children,2023,10.04
Netherlands,Female,Under 15 (Children),Children,2023,3.769
Netherlands,Male,Under 15 (Children),Children,2023,3.288
New Caledonia,Female,Under 15 (Children),Children,2023,11.543
New Caledonia,Male,Under 15 (Children),Children,2023,10.194
New Zealand,Female,Under 15 (Children),Children,2023,3.929
New Zealand,Male,Under 15 (Children),Children,2023,3.55
Nicaragua,Female,Under 15 (Children),Children,2023,4.878
Nicaragua,Male,Under 15 (Children),Children,2023,4.662
Niger,Female,Under 15 (Children),Children,2023,0.43
Niger,Male,Under 15 (Children),Children,2023,0.606
Nigeria,Female,Under 15 (Children),Children,2023,5.143
Nigeria,Male,Under 15 (Children),Children,2023,2.355
North Macedonia,Female,Under 15 (Children),Children,2023,12.628
North Macedonia,Male,Under 15 (Children),Children,2023,13.512
Norway,Female,Under 15 (Children),Children,2023,3.371
Norway,Male,Under 15 (Children),Children,2023,3.617
West Bank and Gaza,Female,Under 15 (Children),Children,2023,
West Bank and Gaza,Male,Under 15 (Children),Children,2023,
Oman,Female,Under 15 (Children),Children,2023,5.166
Oman,Male,Under 15 (Children),Children,2023,0.757
Pakistan,Female,Under 15 (Children),Children,2023,7.732
Pakistan,Male,Under 15 (Children),Children,2023,5.109
Panama,Female,Under 15 (Children),Children,2023,9.349
Panama,Male,Under 15 (Children),Children,2023,6.507
Papua New Guinea,Female,Under 15 (Children),Children,2023,1.499
Papua New Guinea,Male,Under 15 (Children),Children,2023,3.872
Paraguay,Female,Under 15 (Children),Children,2023,7.06
Paraguay,Male,Under 15 (Children),Children,2023,4.586
Peru,Female,Under 15 (Children),Children,2023,4.215
Peru,Male,Under 15 (Children),Children,2023,2.895
Philippines,Female,Under 15 (Children),Children,2023,2.545
Philippines,Male,Under 15 (Children),Children,2023,2.054
Poland,Female,Under 15 (Children),Children,2023,2.718
Poland,Male,Under 15 (Children),Children,2023,2.877
Portugal,Female,Under 15 (Children),Children,2023,6.888
Portugal,Male,Under 15 (Children),Children,2023,6.054
Puerto Rico,Female,Under 15 (Children),Children,2023,4.986
Puerto Rico,Male,Under 15 (Children),Children,2023,7.069
Qatar,Female,Under 15 (Children),Children,2023,0.424
Qatar,Male,Under 15 (Children),Children,2023,0.072
Romania,Female,Under 15 (Children),Children,2023,5.129
Romania,Male,Under 15 (Children),Children,2023,5.981
Russian Federation,Female,Under 15 (Children),Children,2023,3.227
Russian Federation,Male,Under 15 (Children),Children,2023,3.094
Rwanda,Female,Under 15 (Children),Children,2023,16.458
Rwanda,Male,Under 15 (Children),Children,2023,13.587
St. Lucia,Female,Under 15 (Children),Children,2023,15.449
St. Lucia,Male,Under 15 (Children),Children,2023,14.121
St. Vincent and the Grenadines,Female,Under 15 (Children),Children,2023,16.548
St. Vincent and the Grenadines,Male,Under 15 (Children),Children,2023,20.034
Samoa,Female,Under 15 (Children),Children,2023,14.789
Samoa,Male,Under 15 (Children),Children,2023,6.278
Sao Tome and Principe,Female,Under 15 (Children),Children,2023,22.103
Sao Tome and Principe,Male,Under 15 (Children),Children,2023,9.956
Saudi Arabia,Female,Under 15 (Children),Children,2023,14.958
Saudi Arabia,Male,Under 15 (Children),Children,2023,2.102
Senegal,Female,Under 15 (Children),Children,2023,3.148
Senegal,Male,Under 15 (Children),Children,2023,2.849
Serbia,Female,Under 15 (Children),Children,2023,7.781
Serbia,Male,Under 15 (Children),Children,2023,7.882
Sierra Leone,Female,Under 15 (Children),Children,2023,2.137
Sierra Leone,Male,Under 15 (Children),Children,2023,4.188
Singapore,Female,Under 15 (Children),Children,2023,3.419
Singapore,Male,Under 15 (Children),Children,2023,3.036
Slovak Republic,Female,Under 15 (Children),Children,2023,5.967
Slovak Republic,Male,Under 15 (Children),Children,2023,5.705
Slovenia,Female,Under 15 (Children),Children,2023,3.534
Slovenia,Male,Under 15 (Children),Children,2023,3.504
Solomon Islands,Female,Under 15 (Children),Children,2023,1.655
Solomon Islands,Male,Under 15 (Children),Children,2023,1.551
Somalia,Female,Under 15 (Children),Children,2023,24.857
Somalia,Male,Under 15 (Children),Children,2023,16.62
South Africa,Female,Under 15 (Children),Children,2023,30.511
South Africa,Male,Under 15 (Children),Children,2023,26.521
South Sudan,Female,Under 15 (Children),Children,2023,13.072
South Sudan,Male,Under 15 (Children),Children,2023,10.96
Spain,Female,Under 15 (Children),Children,2023,13.982
Spain,Male,Under 15 (Children),Children,2023,10.504
Sri Lanka,Female,Under 15 (Children),Children,2023,10.264
Sri Lanka,Male,Under 15 (Children),Children,2023,4.845
Sudan,Female,Under 15 (Children),Children,2023,34.142
Sudan,Male,Under 15 (Children),Children,2023,15.216
Suriname,Female,Under 15 (Children),Children,2023,11.257
Suriname,Male,Under 15 (Children),Children,2023,5.694
Sweden,Female,Under 15 (Children),Children,2023,7.728
Sweden,Male,Under 15 (Children),Children,2023,7.741
Switzerland,Female,Under 15 (Children),Children,2023,4.099
Switzerland,Male,Under 15 (Children),Children,2023,3.609
Syrian Arab Republic,Female,Under 15 (Children),Children,2023,25.288
Syrian Arab Republic,Male,Under 15 (Children),Children,2023,10.819
Tajikistan,Female,Under 15 (Children),Children,2023,5.425
Tajikistan,Male,Under 15 (Children),Children,2023,7.814
Tanzania,Female,Under 15 (Children),Children,2023,3.476
Tanzania,Male,Under 15 (Children),Children,2023,1.681
Thailand,Female,Under 15 (Children),Children,2023,1.015
Thailand,Male,Under 15 (Children),Children,2023,0.784
Timor-Leste,Female,Under 15 (Children),Children,2023,2.288
Timor-Leste,Male,Under 15 (Children),Children,2023,1.379
Togo,Female,Under 15 (Children),Children,2023,2.761
Togo,Male,Under 15 (Children),Children,2023,4.623
Tonga,Female,Under 15 (Children),Children,2023,3.064
Tonga,Male,Under 15 (Children),Children,2023,1.88
Trinidad and Tobago,Female,Under 15 (Children),Children,2023,4.308
Trinidad and Tobago,Male,Under 15 (Children),Children,2023,2.959
Tunisia,Female,Under 15 (Children),Children,2023,26.255
Tunisia,Male,Under 15 (Children),Children,2023,14.21
Turkmenistan,Female,Under 15 (Children),Children,2023,2.527
Turkmenistan,Male,Under 15 (Children),Children,2023,5.85
Turkiye,Female,Under 15 (Children),Children,2023,12.509
Turkiye,Male,Under 15 (Children),Children,2023,8.207
Uganda,Female,Under 15 (Children),Children,2023,3.398
Uganda,Male,Under 15 (Children),Children,2023,2.316
Ukraine,Female,Under 15 (Children),Children,2023,
Ukraine,Male,Under 15 (Children),Children,2023,
United Arab Emirates,Female,Under 15 (Children),Children,2023,6.458
United Arab Emirates,Male,Under 15 (Children),Children,2023,2.155
United Kingdom,Female,Under 15 (Children),Children,2023,4.171
United Kingdom,Male,Under 15 (Children),Children,2023,4.523
United States,Female,Under 15 (Children),Children,2023,3.475
United States,Male,Under 15 (Children),Children,2023,3.798
Virgin Islands (U.S.),Female,Under 15 (Children),Children,2023,13.392
Virgin Islands (U.S.),Male,Under 15 (Children),Children,2023,11.328
Uruguay,Female,Under 15 (Children),Children,2023,9.53
Uruguay,Male,Under 15 (Children),Children,2023,7.428
Uzbekistan,Female,Under 15 (Children),Children,2023,6.372
Uzbekistan,Male,Under 15 (Children),Children,2023,3.173
Vanuatu,Female,Under 15 (Children),Children,2023,6.621
Vanuatu,Male,Under 15 (Children),Children,2023,4.13
"Venezuela, RB",Female,Under 15 (Children),Children,2023,6.532
"Venezuela, RB",Male,Under 15 (Children),Children,2023,5.537
Viet Nam,Female,Under 15 (Children),Children,2023,1.535
Viet Nam,Male,Under 15 (Children),Children,2023,1.765
"Yemen, Rep.",Female,Under 15 (Children),Children,2023,29.846
"Yemen, Rep.",Male,Under 15 (Children),Children,2023,16.495
Zambia,Female,Under 15 (Children),Children,2023,4.922
Zambia,Male,Under 15 (Children),Children,2023,3.651
Zimbabwe,Female,Under 15 (Children),Children,2023,9.518
Zimbabwe,Male,Under 15 (Children),Children,2023,8.713
Afghanistan,Female,Under 15 (Children),Children,2024,30.956
Afghanistan,Male,Under 15 (Children),Children,2024,15.296
Albania,Female,Under 15 (Children),Children,2024,10.68
Albania,Male,Under 15 (Children),Children,2024,10.951
Algeria,Female,Under 15 (Children),Children,2024,21.343
Algeria,Male,Under 15 (Children),Children,2024,9.875
Angola,Female,Under 15 (Children),Children,2024,14.159
Angola,Male,Under 15 (Children),Children,2024,13.947
Argentina,Female,Under 15 (Children),Children,2024,7.394
Argentina,Male,Under 15 (Children),Children,2024,6.257
Armenia,Female,Under 15 (Children),Children,2024,6.176
